fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
ELECTRIC,4.91,16,11,Lehi,US,40.414032,-111.876963,UT,1098231,129,Tesla,Model X,suv,2016
GASOLINE,5,5,4,Salt Lake City,US,40.76217,-111.874281,UT,11290059,87,Audi,A5 Sportback,car,2019
ELECTRIC,5,1,1,Woods Cross,US,40.875408,-111.901487,UT,15346688,174,Tesla,Model 3,car,2020
DIESEL,5,11,10,Farmington,US,41.001126,-111.903173,UT,11024369,130,Mercedes-benz,Sprinter,van,2019
GASOLINE,5,8,8,South Jordan,US,40.55957,-111.901972,UT,8018380,124,GMC,Sierra 1500,truck,2019
GASOLINE,,1,0,South Jordan,US,40.559993,-111.901266,UT,8018380,175,GMC,Yukon XL,suv,2019
GASOLINE,5,13,9,Holladay,US,40.645906,-111.838739,UT,7600386,90,Toyota,Tacoma,truck,2011
GASOLINE,4.68,36,22,Orem,US,40.294328,-111.667789,UT,3184754,79,Ford,F-150,truck,2016
GASOLINE,4.98,164,153,South Salt Lake,US,40.695048,-111.908522,UT,1723833,45,Audi,A4,car,2012
GASOLINE,4.96,25,23,South Jordan,US,40.559928,-111.902128,UT,8018380,95,Kia,Stinger,car,2019
GASOLINE,5,12,10,South Jordan,US,40.559166,-111.902877,UT,8018380,149,GMC,Yukon XL,suv,2019
GASOLINE,4.92,16,13,South Jordan,US,40.55865,-111.902609,UT,8018380,125,GMC,Sierra 1500,truck,2019
GASOLINE,5,11,9,Salt Lake City,US,40.76035,-111.891244,UT,2574865,60,Hyundai,Santa Fe,suv,2019
GASOLINE,4.91,47,44,Salt Lake City,US,40.787804,-111.982571,UT,6908829,107,Jeep,Grand Cherokee,suv,2014
GASOLINE,5,23,21,Lehi,US,40.390172,-111.828874,UT,10255612,135,Ford,Transit Van,van,2015
GASOLINE,4.75,9,8,South Jordan,US,40.559412,-111.902119,UT,8018380,175,GMC,Yukon XL,suv,2019
GASOLINE,4.94,18,17,Salt Lake City,US,40.713754,-111.828664,UT,4851147,58,Jeep,Wrangler,suv,2017
GASOLINE,,1,0,Orem,US,40.269812,-111.691598,UT,12033139,35,Jeep,Cherokee,suv,2015
GASOLINE,4.97,35,31,Salt Lake City,US,40.76689,-111.905296,UT,7753218,95,Jeep,Cherokee,suv,2019
GASOLINE,5,4,4,Park City,US,40.718529,-111.541343,UT,14323088,158,Lincoln,Navigator,suv,2018
GASOLINE,4.88,10,8,Lehi,US,40.449861,-111.894594,UT,10833058,110,Jeep,Wrangler,suv,2016
GASOLINE,4.94,57,51,Salt Lake City,US,40.773227,-111.894035,UT,10816234,48,Mercedes-Benz,GLK-Class,suv,2010
GASOLINE,4.81,59,37,Orem,US,40.295167,-111.668538,UT,3184754,99,Chevrolet,Suburban,suv,2014
GASOLINE,5,6,4,Salt Lake City,US,40.766206,-111.927662,UT,7098813,150,Lincoln,Navigator L,suv,2019
GASOLINE,4.91,12,11,Salt Lake City,US,40.709241,-111.856777,UT,7553550,78,Lincoln,Navigator,suv,2014
GASOLINE,,0,0,South Jordan,US,40.548824,-111.896275,UT,8810918,46,Nissan,Altima,car,2019
GASOLINE,5,11,10,American Fork,US,40.366274,-111.783926,UT,13718476,90,Toyota,4Runner,suv,2017
GASOLINE,4.69,14,13,South Jordan,US,40.550079,-111.897834,UT,8810918,46,Nissan,Rogue Sport,suv,2019
GASOLINE,5,21,18,Salt Lake City,US,40.72466,-111.86753,UT,1853920,130,Land Rover,LR4,suv,2013
GASOLINE,4.75,9,8,South Jordan,US,40.548881,-111.898062,UT,8810918,70,Nissan,Murano,suv,2019
GASOLINE,5,20,19,Murray,US,40.657281,-111.898455,UT,8799678,72,Toyota,4Runner,suv,2014
GASOLINE,5,5,5,South Jordan,US,40.558311,-111.902666,UT,8810918,45,Nissan,Altima,car,2019
GASOLINE,5,3,3,South Jordan,US,40.549746,-111.898538,UT,8810918,45,Nissan,Altima,car,2019
GASOLINE,5,6,5,South Jordan,US,40.561914,-112.003671,UT,1985680,100,Toyota,Tacoma,truck,2008
GASOLINE,5,3,2,Sandy,US,40.567294,-111.878437,UT,14912430,57,Ford,Edge,suv,2017
GASOLINE,5,8,6,Murray,US,40.672455,-111.872728,UT,6208109,64,Audi,Q5,suv,2012
GASOLINE,5,7,6,Provo,US,40.24328,-111.657858,UT,15168470,42,MINI,Cooper,car,2008
GASOLINE,5,8,6,Salt Lake City,US,40.764364,-111.934435,UT,14735028,76,Jeep,Wrangler,suv,2014
GASOLINE,5,10,10,Draper,US,40.475803,-111.837534,UT,6257911,45,Hyundai,Santa Fe Sport,suv,2018
GASOLINE,5,14,9,Salt Lake City,US,40.709279,-111.856743,UT,7553550,76,Ford,Explorer,suv,2018
GASOLINE,4.6,8,5,South Jordan,US,40.559917,-111.902331,UT,8018380,72,Buick,Enclave,suv,2019
GASOLINE,5,12,12,South Jordan,US,40.559979,-111.902904,UT,8018380,74,Buick,Enclave,suv,2019
GASOLINE,,0,0,Vineyard,US,40.302776,-111.746724,UT,15797294,55,Subaru,Outback,suv,2016
GASOLINE,4.98,76,61,American Fork,US,40.375911,-111.787437,UT,1395785,50,BMW,3 Series,car,2018
GASOLINE,5,2,2,South Jordan,US,40.550449,-111.898507,UT,8810918,45,Nissan,Rogue,suv,2020
GASOLINE,,0,0,Herriman,US,40.509309,-112.025112,UT,9232195,499,Nissan,GT-R,car,2012
GASOLINE,5,15,13,South Jordan,US,40.558723,-111.901722,UT,8018380,74,GMC,Acadia,suv,2019
GASOLINE,5,5,4,South Jordan,US,40.551222,-111.898691,UT,8810918,31,Nissan,Sentra,car,2019
GASOLINE,5,7,7,Clearfield,US,41.094431,-111.99179,UT,1094703,100,Toyota,Sienna,minivan,2015
GASOLINE,4.95,24,22,North Salt Lake,US,40.858548,-111.933747,UT,3624460,158,Land Rover,Range Rover Sport,suv,2012
GASOLINE,5,1,1,South Jordan,US,40.550733,-111.898746,UT,8810918,55,Nissan,Rogue,suv,2019
GASOLINE,,0,0,Salt Lake City,US,40.764775,-111.866981,UT,15567611,62,Toyota,RAV4,suv,2019
GASOLINE,5,13,11,South Jordan,US,40.559325,-111.90244,UT,8018380,74,Kia,Sedona,minivan,2019
GASOLINE,4.94,24,16,South Jordan,US,40.559506,-111.902713,UT,8018380,95,Kia,Telluride,suv,2020
GASOLINE,5,22,20,South Jordan,US,40.559254,-111.902258,UT,8018380,59,GMC,Acadia,suv,2019
GASOLINE,4.92,16,13,Salt Lake City,US,40.729713,-111.895861,UT,11852061,71,Toyota,Tacoma,truck,2014
GASOLINE,5,41,27,Sandy,US,40.573307,-111.806977,UT,2815756,95,Chevrolet,Suburban,suv,2012
GASOLINE,5,1,1,West Jordan,US,40.605694,-111.935456,UT,2003155,68,Toyota,Tundra,truck,2014
HYBRID,5,45,40,Bountiful,US,40.875556,-111.895411,UT,4296228,38,Toyota,Prius,car,2012
GASOLINE,4,4,3,Herriman,US,40.477252,-111.977434,UT,2789802,35,Volkswagen,Jetta,car,2019
GASOLINE,5,6,6,Lindon,US,40.345362,-111.693034,UT,10968359,124,Jaguar,F-PACE,suv,2017
GASOLINE,5,21,18,South Jordan,US,40.559278,-111.902547,UT,8018380,72,Kia,Sedona,minivan,2019
GASOLINE,5,25,24,South Jordan,US,40.562362,-111.928875,UT,3187531,61,Toyota,RAV4,suv,2019
GASOLINE,4.96,57,45,Bountiful,US,40.852463,-111.88967,UT,10946249,49,Jeep,Wrangler,suv,2012
ELECTRIC,,0,0,Kaysville,US,41.013567,-111.956,UT,6054447,204,Tesla,Model X,suv,2018
GASOLINE,5,7,6,North Salt Lake,US,40.858945,-111.901423,UT,14678809,83,Jeep,Gladiator,truck,2020
GASOLINE,4.67,19,15,South Jordan,US,40.559249,-111.902313,UT,8018380,75,Kia,Sedona,minivan,2019
GASOLINE,4.95,20,19,South Jordan,US,40.559059,-111.902052,UT,8018380,69,GMC,Acadia,suv,2019
GASOLINE,4.8,16,15,South Jordan,US,40.559833,-111.90219,UT,8018380,59,Kia,Sedona,minivan,2019
ELECTRIC,,0,0,Sandy,US,40.594074,-111.818052,UT,4447674,54,Nissan,Leaf,car,2018
GASOLINE,4.88,10,8,American Fork,US,40.374609,-111.786282,UT,1395785,40,Jeep,Patriot,suv,2015
GASOLINE,4.95,48,40,Farmington,US,40.986463,-111.907657,UT,6464952,46,Subaru,Forester,suv,2014
GASOLINE,5,8,7,Salt Lake City,US,40.767637,-111.877887,UT,3136558,66,Honda,Pilot,suv,2015
GASOLINE,5,6,4,Salt Lake City,US,40.806653,-111.947767,UT,5558753,20,Chrysler,Sebring,car,2006
GASOLINE,4,1,1,South Jordan,US,40.550288,-111.898504,UT,8810918,45,Nissan,Rogue,suv,2020
GASOLINE,5,14,13,West Jordan,US,40.596505,-111.938386,UT,1933405,280,Polaris,Slingshot,car,2015
GASOLINE,,0,0,Vineyard,US,40.303332,-111.746413,UT,15797294,50,Nissan,Frontier,truck,2011
GASOLINE,5,2,1,West Valley City,US,40.687035,-111.97862,UT,8826367,45,Mazda,Mazda3,car,2019
GASOLINE,,0,0,Saratoga Springs,US,40.377618,-111.947604,UT,14359809,62,Mercedes-Benz,CLA-Class,car,2016
GASOLINE,4.89,67,53,North Salt Lake,US,40.859914,-111.935084,UT,3624460,86,Porsche,Cayenne,suv,2009
,4.97,48,38,Orem,US,40.287331,-111.689198,UT,1126176,45,Honda,Accord,car,2016
GASOLINE,5,2,2,South Jordan,US,40.558249,-111.90156,UT,15573396,65,Ford,F-150,truck,2018
GASOLINE,4.25,6,4,Millcreek,US,40.685814,-111.865598,UT,4036216,80,Volkswagen,Eos,car,2012
GASOLINE,5,1,1,Eden,US,41.323301,-111.839786,UT,939129,90,Ford,F-150,truck,2016
GASOLINE,5,10,8,Eden,US,41.32179,-111.840693,UT,939129,95,Toyota,4Runner,suv,2012
GASOLINE,5,55,50,Salt Lake City,US,40.773847,-111.877436,UT,4389601,80,Genesis,G80,car,2017
GASOLINE,5,20,14,Bountiful,US,40.888729,-111.891912,UT,4920748,225,Ram,Promaster Cargo Van,van,2018
GASOLINE,5,40,37,Bountiful,US,40.852376,-111.890031,UT,10946249,49,Toyota,Tundra,truck,2010
GASOLINE,4.95,26,20,South Jordan,US,40.560152,-111.901637,UT,8018380,48,GMC,Terrain,suv,2019
ELECTRIC,,0,0,Layton,US,41.046661,-111.994315,UT,249180,200,Tesla,Model 3,car,2019
GASOLINE,4,1,1,South Salt Lake,US,40.712662,-111.896372,UT,9797838,54,Chrysler,Town and Country,minivan,2012
GASOLINE,4.86,9,7,Salt Lake City,US,40.806919,-111.94776,UT,5558753,20,Ford,Taurus,car,2006
GASOLINE,4.98,98,89,Salt Lake City,US,40.775228,-111.876651,UT,4389601,90,Ford,Mustang,car,2015
GASOLINE,4.94,17,17,Saratoga Springs,US,40.370653,-111.93008,UT,330406,72,Chrysler,Town and Country,minivan,2015
GASOLINE,5,12,10,Provo,US,40.232392,-111.702545,UT,1954256,64,Ram,1500,truck,2013
GASOLINE,4.82,59,45,South Salt Lake,US,40.729266,-111.892207,UT,5214286,39,GMC,Acadia,suv,2011
GASOLINE,5,21,19,Bountiful,US,40.851176,-111.887957,UT,10946249,49,Audi,Q5,suv,2011
GASOLINE,5,2,2,Sandy,US,40.592923,-111.816619,UT,4447674,99,Chrysler,Pacifica,minivan,2019
GASOLINE,,0,0,Lehi,US,40.438682,-111.886532,UT,8799678,55,Hyundai,Tucson,suv,2017
GASOLINE,4.83,31,30,South Jordan,US,40.559502,-111.902689,UT,8018380,48,GMC,Terrain,suv,2019
GASOLINE,5,4,3,Mapleton,US,40.123729,-111.564546,UT,6208188,170,Toyota,Land Cruiser,suv,2018
GASOLINE,5,12,10,South Jordan,US,40.558829,-111.901278,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,5,14,11,South Jordan,US,40.560054,-111.902034,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,5,4,2,Orem,US,40.294288,-111.670456,UT,8447728,49,Land Rover,LR2,suv,2008
GASOLINE,4.9,26,20,Bountiful,US,40.850645,-111.889638,UT,10946249,39,Honda,Element,suv,2011
GASOLINE,4.9,27,20,South Jordan,US,40.559364,-111.90247,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,5,27,24,South Jordan,US,40.558259,-111.902371,UT,8018380,41,Kia,Soul,suv,2019
GASOLINE,4.91,92,85,Riverton,US,40.519627,-112.007272,UT,6518168,30,Toyota,Corolla,car,2016
GASOLINE,4.87,30,23,South Jordan,US,40.558531,-111.902989,UT,8018380,37,Kia,Rio,car,2019
HYBRID,,0,0,Orem,US,40.301234,-111.673886,UT,10669375,109,BMW,X5,suv,2017
DIESEL,5,17,15,Eagle Mountain,US,40.360288,-111.948022,UT,873042,99,Ram,1500,truck,2015
GASOLINE,5,22,20,Farr West,US,41.320543,-112.037353,UT,11065441,67,Jeep,Wrangler JK,suv,2018
GASOLINE,4.81,16,16,South Jordan,US,40.560101,-111.90188,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,4.92,16,12,South Jordan,US,40.558769,-111.903431,UT,8018380,38,Kia,Rio 5-Door,car,2019
GASOLINE,4.95,23,19,South Jordan,US,40.559457,-111.90249,UT,8018380,40,Buick,Encore,suv,2019
GASOLINE,5,8,8,North Salt Lake,US,40.858215,-111.901356,UT,14678809,37,Subaru,Crosstrek,suv,2016
GASOLINE,5,46,39,Bountiful,US,40.851352,-111.890561,UT,10946249,39,Honda,Element,suv,2008
HYBRID,4.67,62,51,Roseville,US,38.767113,-121.267476,CA,10140979,38,Toyota,Prius,car,2008
ELECTRIC,5,121,115,Sacramento,US,38.722798,-121.393772,CA,330082,139,Tesla,Model S,car,2016
ELECTRIC,5,95,91,Sacramento,US,38.722831,-121.393603,CA,330082,139,Tesla,Model 3,car,2018
ELECTRIC,5,22,21,Sacramento,US,38.723261,-121.395458,CA,330082,189,Tesla,Model X,suv,2016
ELECTRIC,5,100,99,Sacramento,US,38.725277,-121.395007,CA,330082,169,Tesla,Model 3,car,2018
ELECTRIC,4.97,32,29,Roseville,US,38.768314,-121.267666,CA,10140979,130,Tesla,Model 3,car,2019
GASOLINE,5,21,19,West Sacramento,US,38.546577,-121.551735,CA,4626909,64,Chrysler,Pacifica,minivan,2017
HYBRID,5,62,58,Pleasanton,US,37.633365,-121.807681,CA,1559167,202,Mercedes-Benz,S-Class,car,2015
GASOLINE,,0,0,Sacramento,US,38.623203,-121.434749,CA,2588550,50,Jeep,Renegade,suv,2017
GASOLINE,4.85,50,46,Sacramento,US,38.657786,-121.347882,CA,10704266,40,smart,fortwo,car,2013
ELECTRIC,4.9,38,31,Sacramento,US,38.464108,-121.362259,CA,9883263,128,Tesla,Model S,car,2013
GASOLINE,5,10,9,Sacramento,US,38.654507,-121.525678,CA,14859798,67,Ford,Mustang,car,2016
ELECTRIC,5,31,27,Fair Oaks,US,38.651251,-121.308241,CA,5685292,189,Tesla,Model 3,car,2018
GASOLINE,5,3,3,Sacramento,US,38.673197,-121.501215,CA,5820172,69,Mazda,MX-5 Miata,car,2016
ELECTRIC,5,50,44,Fair Oaks,US,38.650121,-121.306954,CA,5685292,130,Tesla,Model 3,car,2019
ELECTRIC,5,19,18,Sacramento,US,38.724216,-121.39436,CA,330082,189,Tesla,Model Y,suv,2020
GASOLINE,5,66,54,Sacramento,US,38.605583,-121.539522,CA,927200,86,Ford,F-150,truck,2018
GASOLINE,4.86,16,14,Sacramento,US,38.665523,-121.540089,CA,9390707,70,Chrysler,300,car,2015
GASOLINE,5,9,7,Plumas Lake,US,39.020466,-121.549971,CA,11740191,112,BMW,6 Series,car,2015
GASOLINE,5,23,19,Roseville,US,38.806403,-121.323557,CA,9761878,169,BMW,7-Series,car,2019
GASOLINE,5,1,1,Citrus Heights,US,38.686169,-121.295257,CA,1459048,225,BMW,M4,car,2015
GASOLINE,5,4,3,Elk Grove,US,38.408412,-121.415073,CA,8763918,46,Subaru,Outback,suv,2013
GASOLINE,5,31,30,Sacramento,US,38.465678,-121.363878,CA,9883263,102,Mercedes-benz,C-Class,car,2019
GASOLINE,4.36,15,14,Roseville,US,38.766453,-121.267826,CA,10140979,38,smart,fortwo,car,2012
GASOLINE,5,1,1,Yuba City,US,39.13177,-121.60466,CA,15720674,68,Ford,Mustang,car,2016
GASOLINE,5,19,15,Sacramento,US,38.654645,-121.525744,CA,14859798,33,Toyota,Camry,car,2016
GASOLINE,4.93,83,71,Sacramento,US,38.46419,-121.363464,CA,9883263,94,Mercedes-Benz,CLA-Class,car,2018
ELECTRIC,5,39,36,Sacramento,US,38.60692,-121.540006,CA,927200,65,Chevrolet,Bolt EV,car,2018
GASOLINE,4.95,21,21,Elk Grove,US,38.409289,-121.414005,CA,8763918,56,Lexus,IS 350 C,car,2010
GASOLINE,4.9,33,29,Sacramento,US,38.564011,-121.359681,CA,50913,59,Ram,1500,truck,2016
GASOLINE,5,4,4,Rancho Murieta,US,38.507134,-121.084944,CA,11806337,200,Jaguar,F-TYPE,car,2015
GASOLINE,5,21,19,Elk Grove,US,38.386548,-121.436671,CA,9459412,126,Mercedes-Benz,SLK-Class,car,2016
GASOLINE,4.94,35,33,Sacramento,US,38.673681,-121.501289,CA,5820172,60,Audi,A4,car,2014
GASOLINE,4.99,167,144,Citrus Heights,US,38.706688,-121.312454,CA,2624844,54,Subaru,Outback,suv,2013
ELECTRIC,4.67,7,6,Sacramento,US,38.498135,-121.525738,CA,161542,150,Tesla,Model S,car,2014
HYBRID,5,7,5,Sacramento,US,38.664759,-121.52877,CA,11488234,135,BMW,5 Series,car,2018
GASOLINE,5,6,5,Daly City,US,37.674208,-122.484539,CA,1331231,179,BMW,7-Series,car,2019
GASOLINE,5,33,26,Sacramento,US,38.564357,-121.359879,CA,50913,48,MINI,Cooper Countryman,car,2014
GASOLINE,5,8,8,Loomis,US,38.823062,-121.183249,CA,1371050,131,Audi,Q7,suv,2017
GASOLINE,4.9,24,20,Elk Grove,US,38.387192,-121.436341,CA,9459412,70,Cadillac,CTS,car,2019
ELECTRIC,5,9,5,Sacramento,US,38.66912,-121.517737,CA,7163692,70,Nissan,Leaf,car,2019
GASOLINE,4.96,27,24,Elk Grove,US,38.387182,-121.437242,CA,9459412,112,Mercedes-Benz,SLK-Class,car,2016
GASOLINE,,0,0,Elk Grove,US,38.416999,-121.407307,CA,1331231,189,Audi,A8 L,car,2019
GASOLINE,5,19,15,Sacramento,US,38.65472,-121.526004,CA,14859798,29,Ford,Focus,car,2016
GASOLINE,5,18,17,Sacramento,US,38.654739,-121.52592,CA,14859798,42,Ford,Edge,suv,2011
GASOLINE,4.92,15,13,Plumas Lake,US,39.021148,-121.549206,CA,11740191,40,Honda,Civic Sedan,car,2019
GASOLINE,5,4,4,Sacramento,US,38.656065,-121.52561,CA,14859798,37,Honda,CR-V,suv,2014
GASOLINE,4.93,20,15,Elk Grove,US,38.407751,-121.478419,CA,12074407,79,Dodge,Charger,car,2019
GASOLINE,5,5,4,Sacramento,US,38.67333,-121.501449,CA,5820172,32,smart,fortwo,car,2013
GASOLINE,,0,0,Rancho Cordova,US,38.552168,-121.238754,CA,2832427,66,Lexus,LS 460,car,2012
GASOLINE,,1,0,Carmichael,US,38.595618,-121.345765,CA,13399344,92,Ram,Dakota,truck,2011
GASOLINE,4.91,16,11,Sacramento,US,38.497682,-121.422146,CA,10416015,55,Hyundai,Veloster,car,2016
GASOLINE,4.6,5,5,West Sacramento,US,38.538097,-121.568524,CA,907450,109,Toyota,Highlander,suv,2017
ELECTRIC,5,16,15,Elk Grove,US,38.388712,-121.437689,CA,9459412,54,BMW,i3,car,2015
GASOLINE,4.9,24,20,Pleasanton,US,37.633552,-121.807254,CA,1559167,99,Jeep,Gladiator,truck,2020
GASOLINE,4.81,18,16,Stockton,US,38.03578,-121.294298,CA,795760,60,BMW,3 Series,car,2016
HYBRID,5,2,1,Citrus Heights,US,38.683403,-121.281819,CA,2697430,83,Lexus,ES 300h,car,2016
GASOLINE,,0,0,Roseville,US,38.794289,-121.331081,CA,9761878,95,Mercedes-Benz,CLA-Class,car,2018
GASOLINE,4.71,16,14,Mountain House,US,37.758479,-121.535714,CA,7700982,79,Honda,Pilot,suv,2018
GASOLINE,4.96,32,28,Sacramento,US,38.466271,-121.362979,CA,9883263,50,Toyota,Camry,car,2018
HYBRID,4.94,97,81,Citrus Heights,US,38.705642,-121.312227,CA,2624844,44,Honda,Civic,car,2014
GASOLINE,5,28,25,Tracy,US,37.753733,-121.461208,CA,7232780,200,Ford,Expedition,suv,2018
GASOLINE,5,2,1,Walnut Creek,US,37.907449,-122.054672,CA,15012731,115,BMW,2 Series,car,2017
GASOLINE,5,36,34,Tracy,US,37.760363,-121.554654,CA,7232780,159,Ford,F-150,truck,2018
GASOLINE,4.98,56,50,Elk Grove,US,38.445948,-121.373584,CA,11559506,79,BMW,X5,suv,2015
ELECTRIC,,0,0,South San Francisco,US,37.651795,-122.397856,CA,2228994,250,Tesla,Model X,suv,2016
GASOLINE,5,2,2,Sacramento,US,38.546527,-121.356472,CA,6435068,42,Kia,Soul,suv,2020
HYBRID,5,22,18,Mountain House,US,37.759566,-121.552589,CA,7232780,359,BMW,I8,car,2019
GASOLINE,5,5,2,Citrus Heights,US,38.685973,-121.295162,CA,15409795,34,Toyota,Corolla,car,2017
GASOLINE,4.77,70,64,Loomis,US,38.823031,-121.183211,CA,1371050,71,Infiniti,JX,suv,2013
HYBRID,5,10,10,Sacramento,US,38.542482,-121.458469,CA,14825111,80,Toyota,Avalon,car,2019
HYBRID,,0,0,San Bruno,US,37.617658,-122.441869,CA,10746421,39,Toyota,Prius,car,2013
GASOLINE,5,10,7,Fair Oaks,US,38.661777,-121.299859,CA,13708903,34,Toyota,Camry,car,2019
GASOLINE,5,18,16,Elk Grove,US,38.387078,-121.436779,CA,9459412,150,Mercedes-benz,GLC-Class,suv,2019
GASOLINE,5,36,30,Mountain House,US,37.760728,-121.55174,CA,7232780,89,Ford,Explorer,suv,2019
HYBRID,5,12,10,Citrus Heights,US,38.682996,-121.281756,CA,2697430,47,Toyota,Prius v,car,2012
HYBRID,,0,0,Antelope,US,38.721939,-121.358803,CA,10746421,54,Ford,Fusion Hybrid,car,2017
GASOLINE,5,34,31,Elk Grove,US,38.446015,-121.373927,CA,11559506,64,BMW,3 Series,car,2013
HYBRID,5,9,7,Roseville,US,38.74736,-121.247048,CA,11514827,49,Toyota,Camry,car,2016
HYBRID,,0,0,Antelope,US,38.722347,-121.359253,CA,10746421,41,Ford,Fusion,car,2010
GASOLINE,5,12,10,Sacramento,US,38.56265,-121.50937,CA,14497872,45,Honda,Civic,car,2016
GASOLINE,,0,0,Chico,US,39.72907,-121.845882,CA,15546454,40,Mazda,3,car,2017
ELECTRIC,5,5,4,Oakland,US,37.740291,-122.198561,CA,14431966,49,BMW,i3,car,2017
GASOLINE,5,8,8,Walnut Creek,US,37.891402,-122.076243,CA,6840779,41,Nissan,Cube,car,2013
GASOLINE,4.95,29,21,Elk Grove,US,38.446588,-121.373824,CA,11559506,39,Toyota,Camry,car,2013
GASOLINE,4.97,67,60,Irvine,US,33.680501,-117.836847,CA,1186913,34,Ford,Fusion,car,2019
GASOLINE,4.84,178,146,Irvine,US,33.680147,-117.836714,CA,1186913,29,Hyundai,Sonata,car,2016
GASOLINE,4.97,39,31,Irvine,US,33.671409,-117.836747,CA,1186913,20,Kia,Rio,car,2015
ELECTRIC,5,26,17,Costa Mesa,US,33.639935,-117.932852,CA,9683913,145,Tesla,Model X,suv,2019
GASOLINE,4.89,119,101,Costa Mesa,US,33.640216,-117.932294,CA,9683913,110,Chevrolet,Corvette,car,2017
GASOLINE,4.84,112,91,Irvine,US,33.680496,-117.836092,CA,1186913,34,Honda,Fit,car,2018
GASOLINE,4.97,47,39,Costa Mesa,US,33.639637,-117.932326,CA,9683913,100,Chevrolet,Corvette,car,2019
GASOLINE,4.98,68,58,Costa Mesa,US,33.64029,-117.932838,CA,9683913,142,Porsche,911,car,2018
GASOLINE,5,32,27,Santa Ana,US,33.719178,-117.895076,CA,5660930,149,Lotus,Evora,car,2013
GASOLINE,4.92,59,50,Costa Mesa,US,33.640076,-117.932415,CA,9683913,105,Audi,Q8,suv,2019
GASOLINE,4.85,94,75,Irvine,US,33.68048,-117.836731,CA,1186913,38,MINI,Cooper Roadster,car,2015
GASOLINE,4.85,29,27,Newport Beach,US,33.671123,-117.862293,CA,9863897,46,Dodge,Challenger,car,2019
GASOLINE,4.93,19,15,Costa Mesa,US,33.640081,-117.932135,CA,9683913,125,BMW,X7,suv,2019
GASOLINE,4.97,34,31,Newport Beach,US,33.670992,-117.861932,CA,9863897,46,Dodge,Challenger,car,2019
ELECTRIC,5,21,18,Irvine,US,33.684802,-117.761822,CA,6457208,99,Tesla,Model 3,car,2018
GASOLINE,4.83,42,35,Irvine,US,33.671722,-117.837271,CA,1186913,59,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.89,40,37,Newport Beach,US,33.670523,-117.862719,CA,9863897,65,Mercedes-Benz,C-Class,car,2018
GASOLINE,4.89,73,66,Irvine,US,33.672363,-117.837813,CA,1186913,39,Kia,Sportage,suv,2018
GASOLINE,5,1,1,Newport Beach,US,33.645143,-117.866408,CA,11237425,53,Ford,Mustang,car,2019
GASOLINE,4.75,137,118,Irvine,US,33.670944,-117.836499,CA,1186913,39,Honda,Civic Sedan,car,2019
,4.69,14,13,Costa Mesa,US,33.651681,-117.914952,CA,9851566,85,Tesla,Model 3,car,2018
GASOLINE,5,28,22,Newport Beach,US,33.67102,-117.862232,CA,9863897,72,Mercedes-benz,C-Class,car,2019
GASOLINE,5,29,27,Huntington Beach,US,33.717884,-118.037641,CA,4136290,105,Jaguar,F-TYPE,car,2015
GASOLINE,5,4,3,Irvine,US,33.69018,-117.833144,CA,7504313,52,Chevrolet,Camaro,car,2017
GASOLINE,4.88,129,110,Irvine,US,33.680449,-117.837265,CA,1186913,49,Ford,Mustang,car,2016
GASOLINE,4.92,45,38,Santa Ana,US,33.675936,-117.866792,CA,3280890,55,Alfa-romeo,Giulia,car,2019
ELECTRIC,4.83,26,23,Irvine,US,33.678447,-117.817165,CA,2887672,97,Tesla,Model 3,car,2018
GASOLINE,5,3,3,Mission Viejo,US,33.617855,-117.688673,CA,13706036,74,Mercedes-benz,E-Class,car,2019
HYBRID,5,20,14,Irvine,US,33.680839,-117.836198,CA,1186913,35,Honda,Accord Sedan,car,2020
GASOLINE,5,8,8,Irvine,US,33.665463,-117.794837,CA,15204629,76,BMW,7 Series,car,2016
ELECTRIC,5,2,2,Santa Ana,US,33.697928,-117.891204,CA,13719650,70,Tesla,Model 3,car,2019
GASOLINE,5,12,11,Newport Beach,US,33.640347,-117.881739,CA,11510472,67,Lexus,GX 460,suv,2018
GASOLINE,4.76,19,17,Newport Beach,US,33.670695,-117.862229,CA,9863897,95,Mercedes-benz,C-Class,car,2019
GASOLINE,5,73,64,Costa Mesa,US,33.640523,-117.931927,CA,9683913,249,Mercedes-benz,G-Class,suv,2019
GASOLINE,5,24,19,Irvine,US,33.680757,-117.836393,CA,1186913,79,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,2,2,Newport Beach,US,33.644942,-117.86665,CA,11237425,179,Porsche,718 Boxster,car,2018
GASOLINE,5,1,1,Newport Beach,US,33.645075,-117.865277,CA,11237425,125,Maserati,Ghibli,car,2017
ELECTRIC,5,40,38,Santa Ana,US,33.719018,-117.895634,CA,5660930,66,Tesla,Model 3,car,2019
GASOLINE,4.85,106,89,Irvine,US,33.670929,-117.838162,CA,1186913,79,Jeep,Wrangler,suv,2018
